id_venta,fecha,producto,categoria,precio,cantidad,cliente,ciudad,sucursal,metodo_pago,vendedor,turno
3164,2025-10-16,Jugo,Alimentos,58.94,14,Ignacio Miranda,Guadalajara,Sucursal Centro,Tarjeta de Crédito,Felipe Ríos,Matutino
3165,2024-08-14,Pantalón,Ropa,593.0,7,Tomás Vega,Guadalajara,Sucursal Centro,Tarjeta de Crédito,Claudia Vega,Nocturno
3166,2024-12-31,Gorra,Ropa,190.41,13,Lucía Ramos,Tijuana,Sucursal Centro,Tarjeta de Crédito,Alejandro Medina,Matutino
3167,2024-06-24,Folder,Papelería,44.34,19,Sebastián Fuentes,Guadalajara,Sucursal Norte,Tarjeta de Débito,Patricia Lara,Matutino
3168,2024-01-01,Calcetines,Ropa,84.63,18,Mónica Ibáñez,Guadalajara,Sucursal Centro,Efectivo,Claudia Vega,Nocturno
3169,2024-05-20,Cuaderno,Papelería,55.24,4,Felipe Núñez,Guadalajara,Sucursal Norte,Efectivo,Patricia Lara,Matutino
3170,2025-12-30,Mouse,Electrónica,384.24,16,Elena Delgado,Tijuana,Sucursal Centro,Tarjeta de Débito,Valeria Fuentes,Vespertino
3171,2025-02-26,Toalla,Hogar,126.67,12,Roberto Reyes,Monterrey,Sucursal Norte,Tarjeta de Crédito,Norma Ibarra,Matutino
3172,2025-07-22,Café,Alimentos,208.38,9,Adriana Molina,Puebla,Sucursal Centro,Efectivo,Rodrigo Salinas,Matutino
3173,2024-06-23,Pantalón,Ropa,492.72,1,Roberto Reyes,Tijuana,Sucursal Norte,Tarjeta de Débito,Iván Espinoza,Nocturno
3174,2024-01-03,Shampoo,Belleza,198.9,4,Héctor Soto,Tijuana,Sucursal Norte,Efectivo,Carmen Villanueva,Vespertino
3175,2024-01-26,Perfume,Belleza,368.75,10,Juan Cervantes,León,Sucursal Centro,Tarjeta de Crédito,Daniel Cervantes,Nocturno
3176,2025-02-14,Pantalón,Ropa,734.98,1,Ricardo Castillo,Ciudad de México,Sucursal Sur,Efectivo,Ernesto Campos,Nocturno
3177,2025-11-12,Detergente,Hogar,107.38,14,Luis Espinoza,León,Sucursal Norte,Tarjeta de Crédito,Perla Guzmán,Vespertino
3178,2024-07-15,Crema Facial,Belleza,423.0,10,Ana García,Guadalajara,Sucursal Norte,Efectivo,Andrés Mora,Vespertino
3179,2024-10-08,Muñeca,Juguetes,287.36,1,María Martínez,León,Sucursal Centro,Tarjeta de Crédito,Daniel Cervantes,Nocturno
3180,2024-06-01,Shampoo,Belleza,124.52,6,Rosa Ávila,Monterrey,Sucursal Centro,Tarjeta de Crédito,Graciela Núñez,Nocturno
3181,2024-09-09,Pelota de Fútbol,Deportes,369.3,14,Lucía Ramos,Ciudad de México,Sucursal Sur,Tarjeta de Débito,Diana Reyes,Vespertino
3182,2024-11-02,Marcadores,Papelería,93.0,19,Sergio Gutiérrez,Ciudad de México,Sucursal Centro,Efectivo,Miguel Peña,Matutino
3183,2024-06-01,Cargador,Electrónica,352.32,7,Camila Díaz,Ciudad de México,Sucursal Sur,Tarjeta de Débito,Diana Reyes,Vespertino
3184,2024-01-09,Bolígrafo,Papelería,19.36,10,Ramón Ortega,Mérida,Sucursal Norte,Tarjeta de Débito,Cecilia Ortiz,Matutino
3185,2024-05-25,Guantes de Box,Deportes,1127.02,3,Miguel González,Monterrey,Sucursal Sur,Tarjeta de Débito,Marcos Aguilar,Nocturno
3186,2025-07-15,Café,Alimentos,230.48,16,Carolina Castro,Mérida,Sucursal Centro,Efectivo,Bruno Herrera,Vespertino
3187,2025-10-13,Sudadera,Ropa,445.49,7,Paola Mendoza,Puebla,Sucursal Centro,Tarjeta de Crédito,Rodrigo Salinas,Matutino
3188,2024-03-24,Calcetines,Ropa,44.68,13,Cecilia Trujillo,Ciudad de México,Sucursal Sur,Transferencia,Diana Reyes,Vespertino
3189,2025-01-16,USB Flash Drive,Electrónica,172.29,10,Cecilia Trujillo,Monterrey,Sucursal Norte,Tarjeta de Crédito,Norma Ibarra,Matutino
3190,2025-10-17,Mouse,Electrónica,308.01,6,Guillermo León,Puebla,Sucursal Centro,Transferencia,Rodrigo Salinas,Matutino
3191,2024-01-09,Lámpara,Hogar,335.71,16,Ricardo Castillo,León,Sucursal Centro,Efectivo,Daniel Cervantes,Nocturno
3192,2024-04-14,Grapadora,Papelería,126.44,11,David Torres,Guadalajara,Sucursal Sur,Tarjeta de Débito,Héctor Lima,Nocturno
3193,2025-02-09,Perfume,Belleza,990.54,1,Víctor Salinas,León,Sucursal Centro,Tarjeta de Crédito,Adriana Méndez,Matutino
3194,2024-07-19,Bolígrafo,Papelería,18.87,9,Luis Espinoza,Monterrey,Sucursal Sur,Efectivo,Susana Palacios,Vespertino
3195,2025-08-25,Carro de Juguete,Juguetes,400.18,20,Beatriz Rojas,León,Sucursal Norte,Tarjeta de Crédito,Arturo Sandoval,Matutino
3196,2025-07-19,Grapadora,Papelería,129.61,20,Laura Hernández,Mérida,Sucursal Centro,Transferencia,Bruno Herrera,Vespertino
3197,2025-01-23,Gorra,Ropa,148.05,3,Sergio Gutiérrez,León,Sucursal Norte,Transferencia,Perla Guzmán,Vespertino
3198,2025-09-23,Muñeca,Juguetes,558.16,11,Miguel González,Monterrey,Sucursal Centro,Transferencia,Raúl Guerrero,Matutino
3199,2024-04-10,Bolígrafo,Papelería,25.92,12,Elena Delgado,Guadalajara,Sucursal Norte,Efectivo,Andrés Mora,Vespertino
3200,2024-10-28,Gorra,Ropa,141.33,10,Lucía Ramos,León,Sucursal Centro,Tarjeta de Débito,Daniel Cervantes,Nocturno
3201,2024-08-19,Almohada,Hogar,223.08,5,Víctor Salinas,Ciudad de México,Sucursal Sur,Efectivo,Ernesto Campos,Nocturno
3202,2025-09-06,Laptop,Electrónica,20874.53,1,Silvia Fuentes,Monterrey,Sucursal Norte,Efectivo,Norma Ibarra,Matutino
3203,2024-09-03,Auriculares,Electrónica,953.2,14,Guillermo León,León,Sucursal Centro,Transferencia,Adriana Méndez,Matutino
3204,2024-04-29,Galletas,Alimentos,55.92,11,Sandra Peña,Monterrey,Sucursal Centro,Tarjeta de Crédito,Raúl Guerrero,Matutino
3205,2025-08-18,Shampoo,Belleza,156.42,12,Valentina Cruz,Puebla,Sucursal Norte,Efectivo,Osvaldo Ramos,Vespertino
3206,2024-10-04,Colchoneta,Deportes,538.14,12,José Rodríguez,Monterrey,Sucursal Norte,Tarjeta de Crédito,Norma Ibarra,Matutino
3207,2024-08-27,Carro de Juguete,Juguetes,429.13,16,Fernanda Luna,León,Sucursal Centro,Tarjeta de Débito,Adriana Méndez,Matutino
3208,2025-01-21,Teclado,Electrónica,767.38,14,Pablo Álvarez,León,Sucursal Centro,Efectivo,Daniel Cervantes,Nocturno
3209,2024-03-14,Lámpara,Hogar,734.21,14,Carolina Castro,Monterrey,Sucursal Sur,Efectivo,Marcos Aguilar,Nocturno
3210,2024-06-23,Toalla,Hogar,181.73,14,Julio Cortez,Tijuana,Sucursal Norte,Transferencia,Iván Espinoza,Nocturno
3211,2024-02-28,Laptop,Electrónica,9175.75,2,José Rodríguez,Monterrey,Sucursal Sur,Efectivo,Susana Palacios,Vespertino
3212,2025-05-23,Marcadores,Papelería,121.96,14,Fernando Flores,Mérida,Sucursal Centro,Tarjeta de Débito,Bruno Herrera,Vespertino
3213,2025-05-31,Zapatos Deportivos,Deportes,1858.07,20,Valentina Cruz,Ciudad de México,Sucursal Norte,Transferencia,Jorge Vargas,Vespertino
3214,2024-01-23,Cargador,Electrónica,149.94,2,Patricia Muñoz,Puebla,Sucursal Centro,Transferencia,Rodrigo Salinas,Matutino
3215,2025-11-06,Perfume,Belleza,1007.55,20,Óscar Ríos,León,Sucursal Centro,Tarjeta de Crédito,Daniel Cervantes,Nocturno
3216,2025-06-28,Crema Facial,Belleza,464.73,17,Daniela Herrera,Tijuana,Sucursal Norte,Tarjeta de Débito,Carmen Villanueva,Vespertino
3217,2025-07-13,Mouse,Electrónica,337.58,4,Andrés Vargas,Guadalajara,Sucursal Sur,Transferencia,Estela Cruz,Vespertino
3218,2024-03-06,Detergente,Hogar,99.43,20,Adriana Molina,Monterrey,Sucursal Centro,Efectivo,Graciela Núñez,Nocturno
3219,2024-07-18,Bloques Didácticos,Juguetes,167.38,4,Ricardo Castillo,Monterrey,Sucursal Centro,Tarjeta de Crédito,Raúl Guerrero,Matutino
3220,2025-05-04,Carro de Juguete,Juguetes,482.58,15,Fernando Flores,Monterrey,Sucursal Norte,Tarjeta de Débito,Norma Ibarra,Matutino
3221,2025-02-01,Agua,Alimentos,26.89,10,Ramón Ortega,Guadalajara,Sucursal Norte,Tarjeta de Débito,Patricia Lara,Matutino
3222,2025-05-01,Almohada,Hogar,190.66,17,Marco Sánchez,Mérida,Sucursal Norte,Efectivo,Ramón Delgado,Nocturno
3223,2024-10-24,Gorra,Ropa,234.57,2,Víctor Salinas,León,Sucursal Norte,Tarjeta de Crédito,Perla Guzmán,Vespertino
3224,2025-01-19,Calcetines,Ropa,66.1,8,Daniela Herrera,Tijuana,Sucursal Centro,Efectivo,Valeria Fuentes,Vespertino
3225,2025-09-16,Bolígrafo,Papelería,44.91,4,Silvia Fuentes,Puebla,Sucursal Norte,Tarjeta de Débito,Osvaldo Ramos,Vespertino
3226,2025-07-25,Almohada,Hogar,240.3,11,Cecilia Trujillo,Mérida,Sucursal Norte,Efectivo,Ramón Delgado,Nocturno
3227,2024-02-27,Grapadora,Papelería,117.77,16,Enrique Guerrero,Puebla,Sucursal Centro,Transferencia,Beatriz Flores,Nocturno
3228,2024-11-12,Detergente,Hogar,119.8,19,Laura Hernández,Guadalajara,Sucursal Norte,Efectivo,Andrés Mora,Vespertino
3229,2024-04-06,Detergente,Hogar,68.82,12,Miguel González,León,Sucursal Centro,Tarjeta de Crédito,Daniel Cervantes,Nocturno
3230,2024-10-22,Esmalte,Belleza,50.76,4,Luis Espinoza,Ciudad de México,Sucursal Norte,Efectivo,Jorge Vargas,Vespertino
3231,2024-06-24,Esmalte,Belleza,71.34,18,Mariana Medina,Monterrey,Sucursal Centro,Tarjeta de Débito,Graciela Núñez,Nocturno
3232,2025-10-10,Crema Facial,Belleza,336.34,14,Carolina Castro,Ciudad de México,Sucursal Centro,Tarjeta de Crédito,Miguel Peña,Matutino
3233,2024-12-03,Muñeca,Juguetes,444.7,7,Eduardo Jiménez,Tijuana,Sucursal Norte,Efectivo,Iván Espinoza,Nocturno
3234,2025-08-01,Crema Facial,Belleza,296.62,17,Lucía Ramos,León,Sucursal Centro,Tarjeta de Crédito,Daniel Cervantes,Nocturno
3235,2025-06-08,Café,Alimentos,247.56,12,Elena Delgado,León,Sucursal Centro,Tarjeta de Crédito,Adriana Méndez,Matutino
3236,2025-12-01,Bloques Didácticos,Juguetes,197.84,2,Carlos López,Guadalajara,Sucursal Norte,Efectivo,Andrés Mora,Vespertino
3237,2024-11-11,Bolígrafo,Papelería,19.19,8,Fernanda Luna,Ciudad de México,Sucursal Norte,Tarjeta de Débito,Jorge Vargas,Vespertino
3238,2025-05-15,Gorra,Ropa,248.16,19,Adriana Molina,Monterrey,Sucursal Centro,Efectivo,Raúl Guerrero,Matutino
3239,2025-01-15,Café,Alimentos,87.27,14,Isabel Ramírez,Ciudad de México,Sucursal Sur,Transferencia,Ernesto Campos,Nocturno
3240,2024-08-10,Agua,Alimentos,18.09,19,Patricia Muñoz,Monterrey,Sucursal Centro,Efectivo,Graciela Núñez,Nocturno
3241,2025-10-03,Teclado,Electrónica,628.91,4,Óscar Ríos,Ciudad de México,Sucursal Norte,Efectivo,Jorge Vargas,Vespertino
3242,2024-09-15,Zapatos Deportivos,Deportes,1827.97,5,Ricardo Castillo,Puebla,Sucursal Centro,Tarjeta de Crédito,Beatriz Flores,Nocturno
3243,2024-06-08,Carro de Juguete,Juguetes,468.9,5,Tomás Vega,Monterrey,Sucursal Norte,Transferencia,Norma Ibarra,Matutino
3244,2025-03-18,Cargador,Electrónica,200.97,8,Miguel González,Tijuana,Sucursal Norte,Tarjeta de Crédito,Iván Espinoza,Nocturno
3245,2025-07-22,Cuaderno,Papelería,101.66,12,Fernando Flores,Monterrey,Sucursal Norte,Transferencia,Samuel Torres,Vespertino
3246,2025-03-27,Colchoneta,Deportes,436.95,6,Ignacio Miranda,Mérida,Sucursal Norte,Tarjeta de Crédito,Cecilia Ortiz,Matutino
3247,2025-01-31,Crema Facial,Belleza,217.28,14,Rebeca Campos,Tijuana,Sucursal Norte,Efectivo,Carmen Villanueva,Vespertino
3248,2024-09-05,Perfume,Belleza,1013.38,17,Víctor Salinas,Tijuana,Sucursal Norte,Tarjeta de Crédito,Iván Espinoza,Nocturno
3249,2024-02-21,Bolígrafo,Papelería,40.66,10,Ignacio Miranda,Guadalajara,Sucursal Sur,Efectivo,Héctor Lima,Nocturno
3250,2025-08-07,Calcetines,Ropa,50.31,12,Mariana Medina,Monterrey,Sucursal Sur,Transferencia,Susana Palacios,Vespertino
3251,2024-08-03,Labial,Belleza,148.89,14,Alejandra Morales,Tijuana,Sucursal Norte,Efectivo,Iván Espinoza,Nocturno
3252,2024-04-14,Agua,Alimentos,18.54,9,Miguel González,Mérida,Sucursal Centro,Transferencia,Natalia Rojas,Nocturno
3253,2024-11-12,Pantalón,Ropa,775.47,2,Adriana Molina,León,Sucursal Centro,Efectivo,Adriana Méndez,Matutino
3254,2024-06-24,Sudadera,Ropa,405.53,15,Guillermo León,Mérida,Sucursal Centro,Tarjeta de Crédito,Natalia Rojas,Nocturno
3255,2024-12-22,Agua,Alimentos,28.52,11,Mónica Ibáñez,Guadalajara,Sucursal Norte,Tarjeta de Débito,Andrés Mora,Vespertino
3256,2025-10-12,Carro de Juguete,Juguetes,496.29,5,Alicia Ponce,Mérida,Sucursal Norte,Transferencia,Cecilia Ortiz,Matutino
3257,2024-08-31,Bloques Didácticos,Juguetes,215.07,14,José Rodríguez,León,Sucursal Norte,Tarjeta de Débito,Perla Guzmán,Vespertino
3258,2024-02-27,Mouse,Electrónica,344.73,13,Fernando Flores,Monterrey,Sucursal Norte,Tarjeta de Crédito,Norma Ibarra,Matutino
3259,2024-03-18,Cuaderno,Papelería,97.12,7,Guillermo León,Monterrey,Sucursal Norte,Tarjeta de Crédito,Samuel Torres,Vespertino
3260,2024-04-08,Colchoneta,Deportes,705.32,7,Alejandra Morales,Monterrey,Sucursal Sur,Transferencia,Marcos Aguilar,Nocturno
3261,2024-02-19,Detergente,Hogar,80.07,16,Alejandra Morales,Guadalajara,Sucursal Sur,Tarjeta de Crédito,Héctor Lima,Nocturno
3262,2024-02-07,Marcadores,Papelería,112.02,13,Natalia Ruiz,Monterrey,Sucursal Sur,Tarjeta de Crédito,Marcos Aguilar,Nocturno
3263,2024-12-04,Shampoo,Belleza,104.05,16,Mariana Medina,Tijuana,Sucursal Centro,Tarjeta de Crédito,Valeria Fuentes,Vespertino
3264,2025-11-05,Colchoneta,Deportes,436.38,3,Carolina Castro,Puebla,Sucursal Norte,Tarjeta de Crédito,Irene Castillo,Matutino
3265,2025-09-18,Café,Alimentos,144.78,7,Gabriela Moreno,Guadalajara,Sucursal Sur,Transferencia,Héctor Lima,Nocturno
3266,2025-05-25,Agua,Alimentos,35.31,19,Gabriela Moreno,Monterrey,Sucursal Norte,Tarjeta de Débito,Norma Ibarra,Matutino
3267,2024-06-28,Folder,Papelería,46.86,12,Isabel Ramírez,Monterrey,Sucursal Sur,Tarjeta de Débito,Marcos Aguilar,Nocturno
3268,2025-06-24,Crema Facial,Belleza,284.96,6,Daniela Herrera,Guadalajara,Sucursal Sur,Tarjeta de Débito,Héctor Lima,Nocturno
3269,2024-01-19,Marcadores,Papelería,60.13,16,Paola Mendoza,Monterrey,Sucursal Norte,Transferencia,Norma Ibarra,Matutino
3270,2025-12-22,Carro de Juguete,Juguetes,235.81,6,Valentina Cruz,Monterrey,Sucursal Centro,Efectivo,Graciela Núñez,Nocturno
3271,2024-03-05,Colchoneta,Deportes,812.89,4,Manuel Bravo,Ciudad de México,Sucursal Norte,Efectivo,Jorge Vargas,Vespertino
3272,2024-08-12,Toalla,Hogar,150.66,6,Tomás Vega,León,Sucursal Norte,Tarjeta de Débito,Perla Guzmán,Vespertino
3273,2024-06-13,Pelota de Fútbol,Deportes,215.4,17,Mariana Medina,Monterrey,Sucursal Sur,Tarjeta de Débito,Susana Palacios,Vespertino
3274,2025-03-23,Chocolate,Alimentos,98.53,4,Daniela Herrera,Tijuana,Sucursal Norte,Tarjeta de Débito,Carmen Villanueva,Vespertino
3275,2024-02-28,USB Flash Drive,Electrónica,175.7,14,Juan Cervantes,Puebla,Sucursal Centro,Tarjeta de Crédito,Beatriz Flores,Nocturno
3276,2025-07-15,Esmalte,Belleza,37.4,7,Carolina Castro,Guadalajara,Sucursal Sur,Transferencia,Héctor Lima,Nocturno
3277,2024-10-20,Mouse,Electrónica,318.35,6,Fernando Flores,Puebla,Sucursal Norte,Tarjeta de Crédito,Irene Castillo,Matutino
3278,2024-07-06,Camiseta,Ropa,234.88,8,Luis Espinoza,Monterrey,Sucursal Norte,Tarjeta de Crédito,Norma Ibarra,Matutino
3279,2025-06-15,Bolígrafo,Papelería,49.92,19,Ricardo Castillo,Guadalajara,Sucursal Centro,Efectivo,Claudia Vega,Nocturno
3280,2025-06-15,Sudadera,Ropa,366.46,7,Fernando Flores,Ciudad de México,Sucursal Norte,Tarjeta de Crédito,Jorge Vargas,Vespertino
3281,2024-09-19,Bloques Didácticos,Juguetes,201.33,17,David Torres,Mérida,Sucursal Centro,Transferencia,Natalia Rojas,Nocturno
3282,2025-02-27,Sudadera,Ropa,266.53,4,Miguel González,Monterrey,Sucursal Sur,Efectivo,Marcos Aguilar,Nocturno
3283,2025-04-18,Zapatos Deportivos,Deportes,1610.77,10,María Martínez,Guadalajara,Sucursal Sur,Tarjeta de Débito,Estela Cruz,Vespertino
3284,2025-06-08,Guantes de Box,Deportes,604.52,10,Ricardo Castillo,Mérida,Sucursal Norte,Transferencia,Cecilia Ortiz,Matutino
3285,2024-06-08,Agua,Alimentos,32.82,16,Sergio Gutiérrez,Tijuana,Sucursal Centro,Efectivo,Valeria Fuentes,Vespertino
3286,2025-01-11,Lámpara,Hogar,612.53,9,Víctor Salinas,León,Sucursal Centro,Transferencia,Adriana Méndez,Matutino
3287,2024-01-09,Guantes de Box,Deportes,967.38,7,Miguel González,Monterrey,Sucursal Centro,Tarjeta de Débito,Graciela Núñez,Nocturno
3288,2025-03-28,Crema Facial,Belleza,434.97,14,Víctor Salinas,Ciudad de México,Sucursal Norte,Efectivo,Jorge Vargas,Vespertino
3289,2025-08-24,Chocolate,Alimentos,43.1,18,Felipe Núñez,Puebla,Sucursal Centro,Transferencia,Beatriz Flores,Nocturno
3290,2024-10-27,Galletas,Alimentos,76.97,11,Víctor Salinas,Guadalajara,Sucursal Sur,Efectivo,Estela Cruz,Vespertino
3291,2024-05-29,Marcadores,Papelería,42.27,20,Jorge Romero,Monterrey,Sucursal Norte,Transferencia,Norma Ibarra,Matutino
3292,2025-02-21,Lámpara,Hogar,441.46,2,Alicia Ponce,Guadalajara,Sucursal Centro,Tarjeta de Débito,Claudia Vega,Nocturno
3293,2024-11-28,Guantes de Box,Deportes,542.35,9,Silvia Fuentes,Monterrey,Sucursal Centro,Tarjeta de Crédito,Graciela Núñez,Nocturno
3294,2024-04-28,Café,Alimentos,192.24,19,Víctor Salinas,Ciudad de México,Sucursal Norte,Efectivo,Jorge Vargas,Vespertino
3295,2024-10-17,Bolígrafo,Papelería,31.85,7,Jorge Romero,Mérida,Sucursal Centro,Tarjeta de Débito,Bruno Herrera,Vespertino
3296,2024-08-23,Toalla,Hogar,218.29,11,Guillermo León,Mérida,Sucursal Centro,Tarjeta de Débito,Bruno Herrera,Vespertino
3297,2024-01-13,Chocolate,Alimentos,40.77,9,Cecilia Trujillo,Guadalajara,Sucursal Norte,Transferencia,Andrés Mora,Vespertino
3298,2024-09-25,Cuaderno,Papelería,111.72,10,David Torres,Mérida,Sucursal Norte,Tarjeta de Crédito,Cecilia Ortiz,Matutino
3299,2024-01-10,Toalla,Hogar,104.85,2,Víctor Salinas,Ciudad de México,Sucursal Norte,Transferencia,Rosa Méndez,Matutino
3300,2024-11-01,Camiseta,Ropa,282.19,2,Pablo Álvarez,Monterrey,Sucursal Centro,Efectivo,Graciela Núñez,Nocturno
3301,2025-08-18,Cuaderno,Papelería,119.88,13,Diego Cabrera,León,Sucursal Norte,Transferencia,Perla Guzmán,Vespertino
3302,2024-12-27,Laptop,Electrónica,11585.78,3,María Martínez,Guadalajara,Sucursal Sur,Tarjeta de Crédito,Héctor Lima,Nocturno
3303,2025-07-31,Crema Facial,Belleza,498.36,4,Verónica Aguilar,Ciudad de México,Sucursal Norte,Efectivo,Rosa Méndez,Matutino
3304,2024-01-25,Shampoo,Belleza,107.79,2,José Rodríguez,León,Sucursal Norte,Transferencia,Perla Guzmán,Vespertino
3305,2024-01-28,Perfume,Belleza,382.14,13,Alejandra Morales,Mérida,Sucursal Norte,Tarjeta de Crédito,Cecilia Ortiz,Matutino
3306,2025-01-23,Shampoo,Belleza,89.47,3,María Martínez,Guadalajara,Sucursal Sur,Tarjeta de Débito,Héctor Lima,Nocturno
3307,2024-01-11,Guantes de Box,Deportes,1162.94,9,Gabriela Moreno,León,Sucursal Centro,Tarjeta de Crédito,Daniel Cervantes,Nocturno
3308,2025-11-12,Muñeca,Juguetes,417.81,8,Carolina Castro,Puebla,Sucursal Norte,Tarjeta de Débito,Irene Castillo,Matutino
3309,2025-09-28,Café,Alimentos,93.57,6,Enrique Guerrero,Monterrey,Sucursal Centro,Efectivo,Graciela Núñez,Nocturno
3310,2025-02-06,Jugo,Alimentos,30.0,14,Óscar Ríos,Puebla,Sucursal Centro,Tarjeta de Débito,Rodrigo Salinas,Matutino
3311,2025-09-22,Gorra,Ropa,113.96,9,Julio Cortez,Ciudad de México,Sucursal Norte,Tarjeta de Débito,Jorge Vargas,Vespertino
3312,2025-08-29,Muñeca,Juguetes,443.79,9,Eduardo Jiménez,León,Sucursal Centro,Transferencia,Daniel Cervantes,Nocturno
3313,2024-09-23,Colchoneta,Deportes,628.16,2,Andrés Vargas,Mérida,Sucursal Centro,Efectivo,Natalia Rojas,Nocturno
3314,2024-11-06,Tijeras,Papelería,42.0,4,Ignacio Miranda,Mérida,Sucursal Norte,Tarjeta de Crédito,Cecilia Ortiz,Matutino
3315,2024-08-27,Carro de Juguete,Juguetes,350.97,13,Enrique Guerrero,León,Sucursal Centro,Tarjeta de Débito,Daniel Cervantes,Nocturno
3316,2024-11-22,Café,Alimentos,237.51,3,Miguel González,Tijuana,Sucursal Centro,Efectivo,Alejandro Medina,Matutino
3317,2024-01-01,Tijeras,Papelería,40.24,10,Diego Cabrera,Monterrey,Sucursal Norte,Tarjeta de Débito,Norma Ibarra,Matutino
3318,2025-10-20,Crema Facial,Belleza,265.64,16,María Martínez,Mérida,Sucursal Norte,Tarjeta de Crédito,Ramón Delgado,Nocturno
3319,2025-01-15,Labial,Belleza,50.46,9,Natalia Ruiz,Tijuana,Sucursal Centro,Tarjeta de Débito,Valeria Fuentes,Vespertino
3320,2025-06-06,Lámpara,Hogar,333.74,4,Tomás Vega,Ciudad de México,Sucursal Sur,Efectivo,Ernesto Campos,Nocturno
3321,2024-03-06,Pantalón,Ropa,352.55,20,Roberto Reyes,Guadalajara,Sucursal Norte,Transferencia,Andrés Mora,Vespertino
3322,2024-07-16,Sudadera,Ropa,452.69,9,Rosa Ávila,Ciudad de México,Sucursal Sur,Tarjeta de Crédito,Ernesto Campos,Nocturno
3323,2024-02-08,Zapatos Deportivos,Deportes,1660.92,13,Beatriz Rojas,Tijuana,Sucursal Norte,Tarjeta de Débito,Iván Espinoza,Nocturno
3324,2025-01-31,Esmalte,Belleza,59.42,10,Fernando Flores,Ciudad de México,Sucursal Centro,Transferencia,Lorena Soto,Nocturno
3325,2024-12-07,Agua,Alimentos,19.8,7,Sergio Gutiérrez,Tijuana,Sucursal Norte,Tarjeta de Débito,Carmen Villanueva,Vespertino
3326,2025-05-20,Auriculares,Electrónica,1297.32,7,David Torres,Ciudad de México,Sucursal Sur,Transferencia,Diana Reyes,Vespertino
3327,2024-11-01,Crema Facial,Belleza,207.14,10,Julio Cortez,Puebla,Sucursal Centro,Tarjeta de Débito,Rodrigo Salinas,Matutino
3328,2024-11-24,Detergente,Hogar,118.55,4,Alberto Varela,Tijuana,Sucursal Norte,Tarjeta de Crédito,Carmen Villanueva,Vespertino
3329,2025-09-06,Sudadera,Ropa,591.73,4,Óscar Ríos,Puebla,Sucursal Norte,Tarjeta de Débito,Irene Castillo,Matutino
3330,2024-04-16,Muñeca,Juguetes,369.42,14,Adriana Molina,León,Sucursal Centro,Tarjeta de Débito,Adriana Méndez,Matutino
3331,2025-05-17,Grapadora,Papelería,84.2,9,Verónica Aguilar,Mérida,Sucursal Norte,Tarjeta de Débito,Ramón Delgado,Nocturno
3332,2024-01-25,Detergente,Hogar,94.57,17,Fernanda Luna,Guadalajara,Sucursal Sur,Transferencia,Héctor Lima,Nocturno
3333,2024-08-21,Muñeca,Juguetes,402.08,2,Natalia Ruiz,Monterrey,Sucursal Norte,Efectivo,Norma Ibarra,Matutino
3334,2025-03-01,Camiseta,Ropa,162.61,20,Miguel González,Tijuana,Sucursal Centro,Tarjeta de Crédito,Alejandro Medina,Matutino
3335,2024-06-23,Rompecabezas,Juguetes,247.13,3,Enrique Guerrero,Mérida,Sucursal Centro,Transferencia,Bruno Herrera,Vespertino
3336,2024-11-16,Muñeca,Juguetes,433.26,5,Beatriz Rojas,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Patricia Lara,Matutino
3337,2024-10-26,Grapadora,Papelería,139.74,15,Enrique Guerrero,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Patricia Lara,Matutino
3338,2024-09-12,Pelota de Fútbol,Deportes,466.22,10,Pablo Álvarez,Monterrey,Sucursal Sur,Transferencia,Marcos Aguilar,Nocturno
3339,2025-01-19,Cuaderno,Papelería,32.37,14,Enrique Guerrero,Monterrey,Sucursal Norte,Efectivo,Samuel Torres,Vespertino
3340,2025-07-10,Lámpara,Hogar,410.4,17,Jorge Romero,Monterrey,Sucursal Sur,Tarjeta de Crédito,Susana Palacios,Vespertino
